ssc_percentage,hsc_percentage,cgpa,backlogs,branch,programming_skill,projects,internship,aptitude_score,communication_skills,mock_interviews,placed
65.2097820583191,81.61092367448468,6.8092654660256935,0,ECE,7,4,1,47.15630032238461,1,1,0
66.90123286879748,75.18419075691114,7.362466775032567,2,CE,4,3,1,53.47494295923406,8,0,0
54.22918729283911,50.439688133863264,5.228243727511918,2,CSE,10,1,0,70.01187613136712,5,4,0
76.02260634482784,64.69075887097964,5.700120487766588,0,ME,2,1,0,90.4265650327612,1,5,0
51.617402320853394,73.29702395231202,6.384071538956529,0,ME,10,0,0,82.07760052530304,4,8,0
70.9519108159607,53.9539924615175,9.857663454505253,0,CE,5,0,1,87.34243625212284,2,4,1
74.41900856184094,65.77821190441313,6.656735035515254,1,ME,6,3,1,61.05853743556548,4,5,0
62.8943563457728,51.4941398956115,7.4102052905604125,2,EE,9,2,0,64.27922449891301,8,5,0
76.58749672560549,53.536032371975935,5.9804885636919645,0,CE,4,5,1,63.62091315943677,5,2,1
51.37251124725722,67.86154742907182,8.053900355378842,0,CSE,2,2,0,51.51239106427009,1,3,0
51.68066849371465,55.972208931937715,6.403416077579871,2,CE,5,2,1,43.67299948861432,7,0,0
87.01702522968462,75.53933817177011,6.034962892192134,0,ECE,3,1,1,75.4549655696336,1,3,1
66.20857886350683,81.02592361117695,7.582863142229895,0,CE,2,5,0,99.35300100523517,9,0,1
55.717723069334816,86.02640145990873,5.027528995802104,3,ME,1,1,0,50.00978229701577,3,4,0
73.5009467024662,59.006760991016456,5.0383201632461265,0,ME,10,5,0,42.80108919395643,3,10,0
84.64970988943749,57.53671620165814,6.095344045509289,0,EE,2,4,0,86.77190090943597,6,10,0
59.71194623735794,54.70555281504801,5.183606812504106,0,EE,6,1,0,55.15516040108345,10,7,0
78.030071411855,78.63936122946365,5.540128770653457,0,EE,8,1,0,89.7786283211757,6,7,0
53.84063592471956,81.79140769191055,6.694303246693758,1,CSE,3,1,0,82.23620002207093,6,4,0
52.32567745258735,51.42137651715389,9.012928397899064,0,EE,9,3,0,96.74041222304828,1,9,1
73.91095842056666,92.12955108096604,7.860243216846504,4,CSE,9,1,0,64.53563414540032,5,1,1
74.32858047245479,52.33870776431626,7.563338629782082,0,EE,2,0,0,79.71819036703805,6,5,0
78.6843455674193,74.35833508854817,6.467444116040609,0,CSE,8,0,0,67.89128684879624,8,0,1
82.67411001751978,81.90772337529124,9.658768597164082,0,CE,10,5,1,77.83532183851261,1,6,1
93.91334357581405,89.19361056857386,6.985075206185958,0,CE,5,4,1,66.97593436046424,5,10,1
73.2335156735538,82.13391194595926,5.435463833978858,0,ME,4,3,0,51.31793478544449,3,3,0
64.53304128235607,86.07776373814063,8.085332580589007,0,CSE,10,5,0,70.47384496020285,2,4,0
85.78337876459167,65.27525866442627,5.5691919673830075,0,ECE,5,0,1,71.71505208624654,8,5,1
62.18745130679334,86.66713011859305,6.72611571400846,0,ME,4,3,1,88.63623089560966,7,10,1
69.75371393175362,53.60516808731038,7.537059693589044,1,CE,8,3,0,84.13124234761487,10,0,0
53.53053716040197,90.26674952272374,9.37111262342588,0,CSE,4,4,0,79.82749743648665,7,8,1
51.14078345369559,74.64165692691813,7.467732901700593,1,EE,10,3,0,46.80322573315435,5,9,0
93.31917866050662,86.77839964831222,8.511293830158321,0,ECE,6,1,0,83.23697743982291,9,3,1
87.61910542304926,70.3543228033235,9.964084194995351,0,CE,2,3,0,70.01830938127088,5,7,1
81.3188392742164,78.96099628384363,5.657445599489908,0,ME,5,4,0,93.64597216636955,2,4,0
68.40288249864214,73.6881197421251,6.373657627597598,0,CSE,6,5,1,95.19225604783256,3,10,1
57.79824440318806,82.92152847898993,6.972880377988232,0,ECE,5,4,0,43.309395436107124,4,7,0
57.03966692019887,53.67334919137653,7.109140892694157,1,CSE,2,4,0,89.23849362126873,5,0,0
61.26093041740679,52.71584377957537,7.055105376327729,1,EE,7,0,0,42.26184342536024,3,7,0
74.71519991177541,61.119645530456594,9.538055012782774,0,ME,4,1,0,62.03017754170136,7,10,1
82.1568165215028,57.179510605093476,8.570163222334282,0,CSE,8,0,0,72.53799853726474,5,10,0
79.7088819522979,89.23026049664907,8.039526070453519,1,CE,7,5,0,48.88604791762765,5,3,0
62.59702536256743,59.86462943111199,6.546863589313911,0,ME,7,2,1,84.7788287541446,6,1,1
92.96893762984374,93.91393651186091,9.118951921106474,1,CE,9,5,0,40.501282250328316,7,10,1
83.20536125130958,65.16031062969981,9.775302557424943,1,CSE,1,1,1,50.11594290604221,10,5,1
74.94593236301303,58.19530620599147,9.105991412751132,1,ME,10,3,1,74.84780979120853,10,1,1
77.52743358054585,85.53643282141155,5.007825525957364,0,CE,6,4,0,82.86325372223754,8,4,1
68.88200280925055,79.64184989753943,8.182006850917034,0,EE,6,2,0,94.99858616163496,9,1,1
61.14789452755208,72.41880724039126,5.255676907210503,0,EE,6,1,0,82.32979911607742,4,2,0
66.01877053930677,74.9913597921934,6.2880361016686095,0,CSE,6,0,1,80.30675621529195,5,10,1
84.10307497089661,82.36408002225187,5.297623501738858,1,ME,10,4,1,63.66046878103986,5,5,1
50.64770698833902,60.28046335990844,8.018977264746939,0,ECE,7,5,1,40.077065531608085,8,0,0
55.22326882281123,94.83502622255338,8.432949567463034,0,ME,10,0,0,47.209555524137315,9,5,1
52.070118890978875,93.86569229660523,5.5724381903295255,2,EE,6,1,1,72.07327268536235,7,2,0
51.832796104353655,79.26465588561216,6.919194415224897,1,CE,1,1,0,80.50779315066518,5,6,0
88.49572628049532,58.97941029181153,7.28118254477771,2,ECE,3,5,0,65.04689703378776,3,1,0
81.66460367210107,80.61027090940811,6.845265108804583,1,CSE,2,2,0,83.84074069170342,1,5,0
71.33782230892963,53.248928404062916,5.605125002425965,0,ECE,6,5,0,71.31173771993073,9,7,0
54.40253722929506,51.37936259926127,7.094738950937377,0,CSE,8,3,1,44.450571735658734,5,0,1
72.12271438025746,61.59572998300462,8.75589023904209,2,ECE,3,0,0,51.52097505807693,9,10,0
71.30622968512546,70.81803305326923,5.355038322666277,0,CSE,10,2,0,90.39989339463658,10,10,1
57.794084145950684,89.07226274337712,5.400900070409517,0,CSE,8,4,0,83.49476479746636,4,8,0
69.52332421570878,82.72260813948387,6.773856459179921,0,ECE,8,3,1,93.68571922074969,5,4,1
67.9327130478818,83.42179345399914,9.708628558094626,0,ECE,5,2,1,47.05343494725619,4,4,1
77.71325441234974,69.14720005016339,8.34286323361457,1,CSE,8,0,0,99.41335207690443,2,4,0
78.57921428904397,65.56707466461333,8.393349783362824,0,EE,6,1,0,52.56440283699602,1,5,0
52.038680439742,66.69674433430713,6.809599954189325,0,ECE,5,4,0,40.70679257719852,8,1,1
66.8575676581912,94.4442303681226,7.968303956042693,0,ME,9,5,1,99.84537634321325,4,5,1
78.16369620714065,51.80491361356171,5.050655920138717,0,CE,7,0,0,56.864433126706786,5,10,0
72.64113163610395,89.01641732551019,8.18048023204771,0,CSE,8,3,0,80.0811671507536,6,3,1
88.5420428534745,76.04039338575771,9.566434737881185,0,CSE,1,3,0,50.600938850578316,8,7,0
79.64121342285253,69.73769386353158,8.062867341724097,2,CE,2,1,0,74.8137119319485,8,10,0
57.33204921866434,82.63659471868115,9.368492967331726,0,EE,8,1,1,94.24209918727355,7,8,1
53.175593633019346,71.90010236411163,8.619865277330469,0,CE,9,4,0,59.210870045706315,4,8,0
78.9088675192842,89.30404571367472,5.602792082018452,0,ECE,4,5,0,80.21523856266155,6,7,1
51.19300897437298,90.53158388050663,9.512266536429209,0,CE,10,4,0,51.27421532790499,4,2,1
76.35990115730584,68.9774417093055,5.332219221778875,0,CSE,10,1,0,77.48772392312353,7,9,0
92.31036086412308,62.45725087557732,7.669837362738819,1,CE,9,1,1,60.187021109050605,1,10,1
75.89633800441456,76.6557647867013,5.710685618967288,0,ME,4,3,0,52.6724955152771,5,10,0
67.4676466792935,91.0563505527511,5.0585330536545206,1,ECE,10,1,1,58.79092304221811,10,3,0
78.9479698299059,59.479798505255,7.110171300638195,0,CE,10,2,1,50.73046411046796,10,0,1
70.62138007211826,78.03349626035673,6.475203538270781,0,CSE,10,0,0,94.11496647027298,4,8,0
74.55275551921707,78.42020990416343,7.430002468988015,0,ECE,9,1,0,63.83121317902773,7,4,0
92.36591639494364,82.99008600868764,7.885999433672755,3,CSE,7,4,0,54.71675829846204,9,5,1
67.37461870103485,55.920545830726695,5.218695361544737,0,EE,2,5,1,66.90447046095598,5,2,0
93.25357537207614,82.21212341069398,5.615016475618728,0,ME,9,5,0,59.23217000838973,4,10,1
90.74077888802287,90.90646342995385,7.793211982252126,0,EE,4,5,0,84.66515522879956,9,9,1
58.81060106551834,58.085739899160885,6.715836765863291,0,ME,8,2,0,98.27319471312967,5,7,1
53.121258539382445,60.6894496215745,8.64586743774724,0,CE,7,4,1,66.2820194018588,9,6,1
54.535010061984195,93.71277923187378,8.261458242959698,0,ECE,7,2,0,91.66200399833443,8,0,1
50.81998215431974,58.14396287192704,9.228021814949534,0,CE,8,1,0,73.95178441357717,4,9,1
54.24993323401678,88.44732920163106,8.462464133346126,0,ME,1,0,0,49.43413990565401,7,4,0
80.73530480373606,72.15250354016156,7.149655386950741,0,ME,5,5,0,81.4373645248805,5,9,1
53.20348918071031,61.125398348142966,8.364833111972162,1,ME,2,4,1,70.80606982754921,10,8,0
64.35390336321926,89.18374555726302,6.376905871277092,1,CSE,2,5,0,79.0363913951262,4,10,0
88.01938899362545,70.03873647511995,6.531567493891064,1,ECE,1,2,1,93.3812447542999,5,5,0
51.047237108112164,73.16678092683605,8.944925799603967,0,CE,5,3,1,66.42607423936276,5,7,1
86.65108171650212,66.16550162298945,7.232097582007911,0,CE,2,1,0,94.07065739304133,9,9,0
62.683464864803,76.68278831457174,8.991901702591763,0,EE,4,0,1,85.04014085689928,9,0,1
55.31741724297453,57.35857426632602,9.112111868341392,0,ME,3,1,0,69.3162955526791,6,9,0
81.35317244138677,67.59866914932923,9.28781168830642,0,ME,3,3,0,76.19332813947781,4,10,1
78.30242810509478,93.62355450508794,9.583176179206037,0,ME,2,0,1,59.53486795114068,2,6,1
89.48624060871738,61.61600447155074,7.154926102566481,0,CE,6,3,0,99.01583798432645,3,2,1
83.07819697117486,79.55314990435815,6.594334091605694,0,EE,2,1,1,80.04106978302376,2,8,0
86.15664186731819,64.63355289011128,7.910993732970569,2,CSE,8,2,0,42.63081114979779,5,5,0
62.69155576570879,84.80629065589703,6.855862117188138,0,ECE,8,1,1,59.59731434488053,6,4,1
57.984779470087524,55.889314732325744,8.005370834001164,0,CSE,5,1,0,77.39886602554344,5,7,0
83.77766382383862,93.6419470285345,8.527929313219122,0,CE,10,1,0,43.37999666795439,2,7,1
86.30756326702688,70.42052936226376,8.442025092460685,0,ME,7,4,0,41.43305147914857,5,2,1
94.5727313900303,60.62227085059088,6.872764435100606,0,ECE,4,3,1,67.00145437166816,9,1,1
68.56779546101419,53.30735362985057,5.834301008493764,2,CE,1,3,1,59.961410781560204,4,1,0
66.74081386067525,57.639105728939334,7.152646692311038,2,CE,2,5,0,66.29791648198996,10,4,0
84.93858323338986,73.38982768502079,5.712970720409544,0,CE,10,3,1,55.76159859280031,2,9,1
65.3361593113858,65.16514293940789,9.450485175919042,2,ECE,10,5,0,49.88306481657885,3,6,1
91.88407965216041,87.29975146471742,6.729387303689287,4,ECE,4,4,0,81.34860141882027,3,7,0
88.62857383293553,69.38993856478126,5.772298736116619,1,EE,1,2,1,70.87426697606803,9,9,0
69.30473123187582,61.19214226644335,5.1272387995287545,1,EE,8,5,1,52.00925267496201,4,7,1
83.78919805061739,77.77152439718135,8.22911193143242,0,CSE,9,1,1,59.1753655755999,1,7,1
83.95442933381071,81.80497475984507,8.184511587273716,0,ECE,4,2,1,75.50847445979956,1,9,1
54.64057409761697,57.516885855542746,6.703020832906459,0,ECE,10,4,0,44.33376089634867,7,10,0
90.6148808005805,57.542864732974294,5.358559444238255,0,ECE,3,3,1,48.84718055597077,7,2,1
72.73635676015357,51.65021421200943,7.04814447447616,4,EE,2,5,0,44.39473624644341,2,10,0
87.19058597484837,83.13809067795383,6.556087475316968,0,CE,5,1,0,88.73903996284713,9,1,1
64.40223204637753,79.87120374298124,8.385603198675046,1,ME,3,0,0,85.14455399272055,9,3,0
90.29854528232903,71.35838940874163,8.028896247263452,1,EE,10,0,0,85.19877591275542,5,0,0
67.51407554303734,87.98767020361387,6.8229686409877,2,ECE,7,2,0,82.97952060856169,3,2,0
50.48769431661343,86.2551568827524,6.089462771274951,4,EE,6,3,0,80.16312542019216,3,10,0
90.74218893886686,76.34094639785386,9.940179830777959,0,CSE,1,0,0,68.6195149226905,3,8,1
54.10790045537601,89.07220762309663,7.270008105980574,0,ECE,8,2,0,78.5366898104269,6,6,1
64.36911369156867,59.26285445165457,8.441371178901186,0,CSE,2,4,0,42.30169328727848,4,6,0
92.75278851728622,55.036382872897754,5.702764837891804,0,ECE,5,2,0,77.28786535940708,8,0,1
92.77732161219002,62.13873251826453,7.427948498296989,0,EE,9,2,0,86.67266233221264,5,6,1
75.80470496554787,52.56890852401917,5.137683599347327,0,CE,8,2,1,70.02150162306341,1,9,1
78.43267454764097,73.90262876004644,7.52727558955225,1,ME,2,1,1,61.45079970563422,9,6,1
70.18004848902439,92.14725615327328,9.82008703558851,0,CSE,9,2,1,56.64560408805875,1,3,1
63.1944847264129,51.770459330082936,6.921033564929001,0,EE,5,5,0,78.56812300972496,6,6,0
64.78990454164622,55.494946130451204,5.194980062874558,0,CE,10,2,1,81.56807191779453,1,7,1
80.26333052346672,70.34895627275459,5.1547789545967175,0,EE,6,1,0,92.25805599175256,3,2,0
83.8568538246956,92.02437578875572,6.939933799734348,0,CSE,3,1,0,60.54004494765944,10,9,1
85.62105696766318,64.22702472395378,5.80012468231597,1,ME,3,4,0,86.18633844313513,5,1,0
85.53281642575493,72.82556639097766,5.116760481640929,0,EE,10,3,1,73.68134945136028,10,6,1
54.10427463719107,51.87077865726764,8.781068069750884,1,ECE,8,0,0,92.97018944068475,7,4,0
72.24891371161617,56.675444043294,7.2926150444094535,0,CE,10,0,0,71.66872649773725,10,4,0
52.590144200748995,94.3983555331481,6.446223859863273,1,EE,10,2,0,71.05778970387803,8,4,0
74.7287997045681,93.43034133962205,9.500415915082403,0,CE,2,4,1,74.67262488645454,9,6,1
69.86887256180196,50.222299142048435,5.580694801002628,0,ECE,2,2,1,84.95892130854607,6,8,0
89.94668822412349,92.83153034404575,9.779594144776595,0,ME,5,0,0,97.88142872970766,9,10,1
65.79117556484354,78.76039720169751,6.569833586886764,2,ME,6,1,0,44.41380125294594,8,7,1
55.268015739242266,89.05632325340099,9.442018361543406,0,ECE,2,3,0,43.20607614346103,9,5,0
56.434625692377615,70.46329350352366,8.014714382397308,0,CE,5,4,1,96.25302024444031,10,6,1
84.26797842728625,73.20182128606626,9.133536798707437,4,EE,7,1,0,71.79253753109236,4,8,0
77.81981284923175,71.99809611156141,9.920065816052322,1,ECE,10,3,1,76.89418087401617,9,10,1
54.55052042552556,80.00889158957469,6.442027189093729,0,CSE,10,4,0,68.94541609568373,7,5,1
53.78480627517489,56.28430646403408,9.805677427037965,1,CE,8,4,1,45.61944715644847,5,0,1
81.5436109156604,51.34881154427051,6.947409474512102,0,ME,7,0,0,86.08536270511999,5,3,0
53.274335286388705,63.85684737160359,6.927559523684612,0,ECE,8,1,0,84.83347870531522,1,7,1
86.98370266806603,81.7106343231491,6.701935521272528,0,ME,9,4,0,58.70219928956872,2,6,1
81.78090022204233,59.083405345532675,7.707038036737925,2,CE,5,5,0,58.37435471370402,10,2,0
53.66069512888549,80.30445949962129,5.770725215892435,2,ME,5,4,0,90.2704828543311,3,9,0
53.81769713383363,93.64604207482716,7.768557426790056,0,ECE,10,3,1,44.341435464479595,8,2,1
94.3987810325529,54.22553221052382,7.70852406205002,0,CE,4,0,0,92.86630890139395,6,10,1
66.84218580902541,80.26709532013068,8.80950906302435,0,CSE,9,2,1,55.39970139375487,10,2,1
66.6788966180101,69.9687598687057,9.168249809687929,4,ECE,5,0,1,75.57908486532963,5,0,1
86.57598052658761,89.06640144698774,7.20220675156212,4,EE,2,2,0,96.15965074010666,1,9,0
92.62618598227364,57.97174052513237,6.511666246757469,0,ECE,10,1,1,80.68735009219878,9,0,0
94.37004787202919,81.16816785017741,6.296674486585472,1,CE,8,1,1,64.8657887480222,3,5,0
83.90201833665238,87.71518803416495,5.97311918352436,1,ECE,7,4,0,81.37205253432491,3,0,0
66.9316813488912,92.50763987633104,5.288237910995124,0,CSE,8,5,1,60.63877817898221,2,4,1
53.7575322514401,80.74616127303406,6.712239894173567,0,CSE,3,1,0,56.63550498095117,4,3,0
84.97161121673466,72.37286438037923,6.351238460653916,0,EE,4,4,0,99.80099667608079,2,4,1
75.12819123811123,77.80312580905462,9.832086929332036,0,ME,5,0,1,85.04741387078727,9,6,1
69.08999041611393,89.10072430154233,7.7885441312502195,0,CE,6,1,0,78.68319864290905,10,5,1
90.78594732926311,75.67743859874733,6.736385195152538,0,CE,1,0,0,61.31737859315913,7,8,0
55.003886703776814,51.36741768635766,7.90233800496848,3,ME,4,0,0,42.94964974930289,8,5,0
72.16812969308866,91.892691297814,5.695983506728478,0,CSE,10,5,1,41.86341256210934,3,8,1
50.51091401453386,81.02870379642025,7.220218746011015,0,CSE,5,1,1,73.25087532692793,6,3,1
71.08972888973568,80.4431023599761,8.131171607105319,0,ECE,7,0,0,85.72196326234307,10,0,1
52.53364740568268,59.70538185789727,7.4444891589622575,0,EE,5,5,1,72.2427514266313,6,0,0
55.34680623206324,79.64984616046958,7.008894003271621,0,EE,1,5,1,90.44710431634687,1,9,0
55.28868110496972,67.72389825443713,9.969241944498492,0,EE,7,1,0,42.0055919855933,6,6,0
79.21446359522287,79.30548396686714,9.401573810744635,0,ECE,8,5,0,62.0051245855564,3,2,1
83.57201956694405,54.796686363859585,8.1170297907972,0,EE,7,1,1,54.22422347045068,3,1,0
76.25159442937218,79.60303870713662,7.846886805911414,0,ME,4,1,1,66.83637808942731,3,5,1
93.29776468135438,94.97361765968,8.10330239912292,0,ECE,8,2,1,44.34258359164735,10,5,1
66.86917607856668,52.169541748725024,6.006560539112167,1,ME,5,0,0,97.24789849426435,10,6,0
62.85704388268373,93.97283828995927,6.975688716321593,0,ECE,10,3,0,53.395324064161656,8,4,1
89.08696076852571,68.31085823252917,5.197297664454497,0,EE,9,1,0,95.33846652901508,5,7,0
60.06181273337537,89.18390526517666,7.377730187434134,1,ME,10,0,0,65.5535893022009,4,6,0
93.3450142748275,85.2073467826223,7.715122919788316,0,ME,5,5,0,99.13144799531308,9,1,1
50.546951361041735,75.51573174440006,6.1387486805160485,0,ME,1,4,1,73.24350300761265,9,0,0
93.64454720184375,83.23021441630969,9.82014423582757,1,ECE,9,1,0,95.84997185054846,1,8,1
51.94219603777592,89.53320025856065,9.54727305468621,0,CE,5,5,1,40.32093932165337,2,4,1
90.1014401164132,68.18631447429648,8.61071617727953,0,EE,6,5,0,84.894328370854,8,10,1
73.7465499088835,64.71649227034574,7.666933143826813,1,ME,4,5,0,94.18303918615092,5,4,1
94.68341582536851,80.0417023503613,9.349845798238425,1,CE,6,5,0,48.38323401873724,7,9,1
53.32084541309295,86.35306738735665,5.653261719117315,3,EE,8,5,0,45.76755110392909,1,3,0
74.92344279805944,84.30283106494771,8.952548971374425,0,EE,3,1,0,65.47435643115733,10,1,0
93.61861410285945,85.90161419863855,5.6241040698342415,0,ME,5,3,1,96.0207343679761,5,4,1
73.5394029876567,69.601249166582,8.971053312747028,0,ME,2,2,1,72.54319361142632,3,1,1
78.32293871608681,86.80253972787597,6.378837841256785,0,ECE,2,5,0,71.64738782330393,10,6,0
81.30869100430778,55.40940749167738,9.385452905090943,0,CE,7,5,0,48.46756709795931,2,10,1
70.4543479145498,74.50200940823822,9.72021046912699,0,CE,10,2,1,40.04737066559313,2,8,1
78.24011360378286,50.25913972241547,5.743979847025578,2,ME,10,1,0,88.60840544472768,9,8,0
76.2941440365395,64.60636234551217,7.313378025326967,0,EE,10,0,0,45.25447377917429,4,10,1
90.55211047209451,66.4907690692129,9.904936890813426,0,ME,6,4,0,78.03098912411943,4,5,1
52.045087115365604,67.8277711224165,7.4170371798657335,0,EE,4,4,1,94.87698727091148,7,0,1
62.643343531650366,81.2960243010438,9.317737612572726,0,EE,5,0,0,52.51911478950586,10,5,0
92.76851678344514,67.48511455716556,7.943657610656599,0,ME,1,1,0,79.91637017421465,10,4,1
90.06187027509124,70.19121301801388,6.876649539598009,0,CSE,7,4,1,44.72191460245057,2,3,1
70.50455387535709,60.68948588934474,6.428917777629351,0,CE,8,2,0,76.22530863025678,3,5,0
77.90596690106915,66.7963306233203,6.016115455430437,0,EE,9,0,0,49.835903257192165,3,5,0
62.48215323415097,60.227133226841815,8.808990956888486,2,EE,8,3,0,84.15721363091069,6,5,1
58.465452187569255,53.29381656957997,6.93270253411514,2,CSE,5,1,1,58.07387768763449,3,1,1
70.86642822229919,77.15518670216201,7.5563773110037555,0,ECE,3,0,0,67.80346052827878,5,6,0
65.90085026117238,80.06957593497573,7.461627400005909,0,CSE,10,4,1,75.9658325216573,4,3,1
76.26452503328925,77.87706557043265,7.886395146165656,2,CSE,9,1,1,50.27640463997437,3,8,0
53.49805866342432,70.85723197102575,9.327885728122762,2,EE,6,2,0,84.49826911705725,8,9,1
93.84776634497749,67.09036010806534,9.903696717917146,0,CE,5,1,1,58.15842043820887,10,1,1
94.37948350158213,88.85001423073214,7.037921042869085,1,CSE,3,1,0,79.74231159476521,3,4,0
81.41727713088854,73.35868033112982,9.137594610531515,0,ECE,6,2,0,49.49698304196242,6,3,1
74.12433648548541,71.5631844933379,8.822638973273587,1,ME,3,5,0,81.28705955238101,7,8,1
63.92874273288475,51.15389296128961,7.8676447572778665,4,CSE,10,2,0,47.691284368627706,7,3,0
86.62077588681268,65.35615224317704,9.780235718059664,0,CSE,6,1,0,65.52138977619902,2,7,1
80.81290276492456,67.10880284536357,6.002372577642014,2,ECE,4,2,0,54.83236442433261,3,7,0
57.317762270520106,67.94702514036052,5.546321051548107,0,CE,2,5,0,84.90251496569095,10,5,0
90.99172330222291,76.10775661522996,9.26980983477711,3,CSE,8,0,1,55.722100270412476,10,5,0
87.01417593154261,74.01211460270953,7.195749083168741,0,CSE,4,2,0,92.90303838372378,4,10,0
92.74099609813658,77.35572917570501,9.234844271035303,1,CE,9,2,1,93.50921268439677,7,7,1
82.6573778774762,84.41974676939577,9.465451025977075,0,ECE,7,1,0,51.78647891336715,2,9,1
77.60368381711055,86.5843582422242,5.312287968095357,0,CSE,2,0,0,76.83075670046345,3,8,0
68.82093663307785,82.31553843019225,9.417323814930302,0,CE,4,3,0,45.26305850319786,7,4,1
91.9727817509306,92.99856631797206,7.241595276847111,3,CSE,5,3,0,63.49222597609775,7,10,0
88.97287502751837,50.82046622043627,7.552162445021161,1,ME,3,4,0,82.79930377007634,10,0,0
52.03484015477852,58.810009355759576,8.132962555466051,2,EE,9,2,1,79.56539481099497,3,0,0
51.18651385237634,50.3403293740164,9.631913033650434,3,ME,5,2,1,77.48204016439648,1,1,0
66.94085150951223,79.13636213695713,5.0955804721488205,0,CSE,2,0,1,56.952451819746614,3,9,0
86.47489988518248,90.41137470274941,7.3842173415890855,0,ECE,3,5,0,62.68149696606412,5,9,1
94.4274258191725,60.95670334593347,8.438610212152803,0,EE,9,3,1,46.17676868201717,7,4,1
56.76876009965877,91.71655451583379,8.613534788491142,0,ME,7,4,0,83.14136922601605,4,3,1
76.73588219084608,52.712032563030235,8.46266215768554,0,CE,2,0,0,70.23332780747641,1,0,0
67.14008854839597,92.04962120624813,5.672175647040609,0,ECE,9,2,1,82.52593794073928,6,3,1
93.64614790165714,65.82302092578355,6.496977941858406,0,ME,4,3,1,54.936611487812364,2,3,0
87.89535154110689,54.563937280214745,6.793577627085067,0,CE,9,4,0,59.46629371810397,3,9,0
87.7247917120012,71.86422916338465,9.022186038397525,0,CSE,2,1,0,60.05292023560688,4,3,1
71.09119219077365,61.55494554742286,6.393799362072765,0,CE,10,3,0,41.54454458483297,6,0,0
68.66687760519494,62.81928058828653,6.053524819336015,3,ME,4,4,1,60.46287236983741,6,8,0
62.30331823688178,63.828048421682894,9.78724009519048,1,ME,5,0,0,88.19827441108201,7,2,0
52.53689734929172,86.13616540246986,5.044316425567344,3,CSE,2,1,1,93.8379097449843,5,3,0
88.9125069314774,74.26225745038646,9.98910427840989,0,CE,10,4,0,71.09309893815565,7,4,1
86.58054541085349,64.00884646202016,8.384106494286979,0,CE,1,4,0,67.33010171315321,2,6,1
94.98729529787587,77.46502024899132,9.142346497245585,1,CSE,7,2,0,41.84947712196222,1,5,1
94.84865766832574,82.22678034004372,6.473096981730966,0,CE,10,5,0,92.75226025512296,10,4,1
74.99442675211824,62.26808003300902,5.0715763883353,0,CSE,1,3,0,40.780612805552366,8,7,0
84.60443368312298,68.60970956864082,8.68934759280765,0,ECE,8,2,1,96.6850048126127,1,0,1
92.51445784470926,55.484874200162636,9.17072298500338,0,ME,3,1,1,69.35297492128544,2,6,1
88.23413258048352,58.151720729060614,8.702380659767595,0,ECE,10,5,1,60.5160696144836,10,5,1
61.1306645784439,80.65030342842422,5.714251436504193,0,EE,6,4,1,95.4531060905596,6,10,1
70.2744860889542,58.16472564630321,8.767139611284845,0,EE,7,2,1,41.46345958660581,1,4,0
55.81217368181727,73.63235226501772,8.844613910538204,0,EE,10,5,0,74.88549369214522,10,6,1
92.9322962266425,81.90708177750948,8.292702578350275,0,CSE,1,3,1,72.93595146996026,3,2,1
77.27785855028961,54.809461539263474,8.83057966397793,1,CE,6,1,0,53.159224072682925,7,0,0
60.28892624765582,75.52904988330066,9.22960719838866,0,ECE,7,0,0,65.73324588101264,8,8,1
80.22653079826355,61.54532526656137,8.068020571187292,0,ECE,6,2,0,79.1358403566262,4,1,0
77.81577082060531,93.33170938569108,5.443023569848395,2,ECE,4,1,0,83.62787181291566,3,9,0
66.11732231147782,71.7595541023966,7.438139048336055,0,ECE,1,0,0,40.043011522394785,1,2,0
55.11009164898331,86.26966473988212,5.388246673358025,0,EE,9,2,1,96.21120580546092,9,7,0
80.22079380167598,74.76019439703178,7.037715155162154,0,ECE,4,1,0,49.87152234356874,10,9,0
73.4138465406707,51.95356397846686,7.035532445628139,0,CE,7,1,0,54.01482605334155,6,8,0
84.75432762810377,78.49181190173101,5.330049220701208,0,EE,7,5,0,55.80840674163089,6,2,1
73.4073575500397,92.81315039929956,6.744102669847397,1,ECE,2,2,0,42.26920819312212,9,5,0
88.3481675143343,77.0725319065849,5.554990493956574,0,CSE,1,1,0,47.383127415419494,1,6,0
74.83580774485185,86.86349867420556,9.041176050046111,0,ME,8,4,0,99.18099537664972,6,0,1
75.24220871909239,89.78929085067836,9.738440129822354,0,ME,8,2,0,58.913004242637165,5,6,1
89.44941211962552,60.26358973770196,5.361582376289693,0,ME,7,1,0,46.91806542034296,6,3,1
68.15672897955787,59.5420177958702,9.775576036458506,0,EE,8,5,1,46.4194756704774,8,4,1
56.03068528027883,77.49414449829463,7.612882996683726,0,ECE,3,0,1,83.16759806019832,5,7,1
51.29522043410025,68.49628114130171,6.497828389769369,0,EE,2,0,0,91.27411984195845,2,3,0
83.98117650531285,87.79375862900241,5.384310376380817,0,CE,7,4,0,55.41713797050819,2,3,0
77.91392981090591,90.5010405529105,7.503121340352089,0,CSE,8,2,0,41.2545707401141,10,7,1
81.68358956446505,65.90396206862232,8.972577722453742,0,CSE,1,5,1,53.385401106721346,5,4,1
59.58338726790098,60.65917515385169,8.53543238633349,1,ME,10,1,0,43.39094144780544,3,5,1
